action,table,file,line
JOIN,dav_notasdebito,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1529
JOIN,dav_casos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1530
JOIN,dav_concepto,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1531
JOIN,dav_banco,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1532
JOIN,dav_cliente,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1533
SELECT,dav_banco,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1553
JOIN,dav_pagos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1557
JOIN,dav_anticipos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1558
JOIN,dav_concepto,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1559
JOIN,dav_banco,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1560
JOIN,dav_cliente,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1561
JOIN,dav_pagos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1577
JOIN,dav_anticipos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1578
JOIN,dav_banco,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1579
JOIN,dav_cliente,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1580
SELECT,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1638
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1643
INSERT,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1647
SELECT,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1655
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1661
INSERT,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1665
SELECT,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1681
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1685
INSERT,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1689
SELECT,dav_casos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1730
JOIN,dav_cliente,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1731
JOIN,dav_notasdebito,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1732
SELECT,dav_casos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1736
JOIN,dav_cliente,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1737
JOIN,dav_facturaplanilla,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1738
SELECT,dav_concepto,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1743
SELECT,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1780
UPDATE,dav_notasdebito,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1791
UPDATE,dav_facturaplanilla,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1795
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1806
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1818
UPDATE,dav_facturaplanilla,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1827
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1833
JOIN,dav_tipoanticipos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1880
JOIN,dav_banco,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1881
JOIN,dav_cliente,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1882
JOIN,dav_tipotransferencia,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1883
UPDATE,dav_anticipos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1928
UPDATE,dav_anticipos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1932
SELECT,dav_anticipos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1965
JOIN,dav_cliente,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1966
SELECT,dav_facturaplanilla,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1972
JOIN,dav_facturasdetalle,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1973
SELECT,dav_facturaplanilla,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1977
SELECT,dav_pagosdetalle,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1981
JOIN,dav_pagos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,1982
JOIN,dav_pagos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2014
JOIN,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2015
JOIN,dav_facturaplanilla,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2021
JOIN,dav_casos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2022
JOIN,dav_concepto,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2023
JOIN,dav_pagos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2045
JOIN,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2046
JOIN,dav_facturaplanilla,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2047
JOIN,dav_casos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2048
JOIN,dav_concepto,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2049
JOIN,dav_notasdebitodetalle,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2074
JOIN,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2075
JOIN,dav_casos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2076
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2092
UPDATE,dav_facturaplanilla,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2115
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2116
UPDATE,dav_anticipos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2118
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2122
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2127
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2144
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2145
UPDATE,dav_anticipos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2147
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2151
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2156
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2182
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2187
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2193
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2195
UPDATE,dav_anticipos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2199
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2201
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2205
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2211
UPDATE,dav_pagosovp,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2225
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2226
UPDATE,dav_anticipos,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2228
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2232
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2237
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2244
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2247
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2254
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2261
UPDATE,dav_cobros,AtlantesBE-main/AtlantesBE-main/app/functions/ovp.php,2268
SELECT,t_usuariomodulo,AtlantesBE-main/AtlantesBE-main/app/middleware/jwt.php,51
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,34
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,79
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,80
JOIN,tmp_items,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,92
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,136
JOIN,t_tipoalmacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,161
JOIN,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,341
JOIN,t_no_conf,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,377
JOIN,t_merma,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,378
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,379
SELECT,t_tipoalmacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,484
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,514
INSERT,tmp_cantidadsinubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,529
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,535
JOIN,t_ubicacionitem,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,536
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,537
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,576
JOIN,t_tipocamion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,577
JOIN,t_tipocontenedor,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,578
JOIN,t_tipoingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,579
JOIN,tmp_cantidadsinubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,580
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,649
JOIN,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,673
JOIN,t_accesorios_vehiculos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,674
JOIN,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,675
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,676
JOIN,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,706
JOIN,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,707
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,708
JOIN,tmp_inventario_pendiente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,709
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,732
JOIN,t_almacen,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,733
JOIN,t_movilizador,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,734
JOIN,tmp_chasis,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,735
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,736
INSERT,tmp_ultimaubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,791
JOIN,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,875
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,876
JOIN,t_tipocamion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,877
JOIN,t_tipoingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,878
JOIN,t_tipocontenedor,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,879
JOIN,t_tipodescarga,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,880
JOIN,t_tipoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,881
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,882
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,883
JOIN,t_no_conf,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,884
JOIN,t_clasificacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,885
JOIN,t_merma,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,886
JOIN,tmp_ultimaubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,887
JOIN,t_ubicacionitem,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,888
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,889
JOIN,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,890
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,891
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1047
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1048
JOIN,t_tipocamion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1049
JOIN,t_tipoingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1050
JOIN,t_tipocontenedor,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1051
JOIN,t_tipodescarga,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1052
JOIN,t_tipoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1053
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1054
SELECT,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1293
SELECT,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1305
SELECT,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1311
UPDATE,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1368
JOIN,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1369
SELECT,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1412
UPDATE,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1451
INSERT,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1546
UPDATE,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1616
INSERT,t_ubicacionitem,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1654
SELECT,t_ubicacionitem,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1667
UPDATE,t_ubicacionitem,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1674
INSERT,t_ingresodetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1680
UPDATE,t_ingresodetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1694
SELECT,t_ingresodetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1703
DELETE,t_ingresodetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1703
SELECT,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1987
SELECT,t_ingresodetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1997
DELETE,t_ingresodetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,1997
SELECT,t_ubicacionitem,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2002
DELETE,t_ubicacionitem,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2002
SELECT,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2007
DELETE,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2007
SELECT,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2085
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2086
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2179
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2185
INSERT,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2196
SELECT,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2213
INSERT,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2259
SELECT,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2260
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2355
INSERT,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2434
SELECT,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2475
INSERT,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2521
UPDATE,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2666
UPDATE,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2669
SELECT,t_salidadetalle_accesorios_pendiente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2693
UPDATE,de,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2711
UPDATE,t_salidadetalle_accesorios_pendiente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2714
INSERT,t_salidadetalle_accesorios_pendiente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2740
UPDATE,t_salidadetalle_accesorios_pendiente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2761
INSERT,t_salidadetalleimagen_pendiente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2788
UPDATE,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2885
UPDATE,t_salidadetalle_accesorios_pendiente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2907
INSERT,t_salidadetalle_accesorios_pendiente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2919
UPDATE,t_salidadetalle_accesorios_pendiente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2927
INSERT,t_salidadetalleimagen_pendiente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,2969
INSERT,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3011
SELECT,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3012
SELECT,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3012
INSERT,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3015
JOIN,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3030
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3102
JOIN,t_tipocamion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3103
JOIN,t_tipocontenedor,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3104
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3169
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3170
SELECT,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3243
SELECT,t_inter_company,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3250
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3276
UPDATE,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3330
UPDATE,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3332
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3482
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3508
INSERT,tmp_ultimaubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3563
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3644
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3645
JOIN,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3646
JOIN,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3647
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3648
JOIN,t_no_conf,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3649
JOIN,t_clasificacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3650
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3651
JOIN,t_tipoingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3652
JOIN,tmp_ultimaubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3653
JOIN,t_ubicacionitem,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3654
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3655
JOIN,t_merma,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3656
JOIN,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3657
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3658
JOIN,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3771
JOIN,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3772
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3773
JOIN,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3820
JOIN,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3821
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3822
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3873
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3879
INSERT,tmp_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3938
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3944
INSERT,tmp_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3954
JOIN,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3960
JOIN,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3961
JOIN,tmp_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,3976
INSERT,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4008
SELECT,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4009
INSERT,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4017
SELECT,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4018
INSERT,tmp_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4026
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4034
INSERT,tmp_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4044
JOIN,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4050
JOIN,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4051
JOIN,tmp_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4068
INSERT,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4079
INSERT,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4090
SELECT,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4091
SELECT,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4235
SELECT,t_pedido,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4263
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4283
UPDATE,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4319
INSERT,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4418
UPDATE,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4450
INSERT,t_salidadetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4469
UPDATE,t_salidadetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4485
UPDATE,t_salidadetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4495
SELECT,t_salidadetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4505
SELECT,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4738
SELECT,t_salidadetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4747
DELETE,t_salidadetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4747
SELECT,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,4752
